track_id,release_id,path,genre_primary,rating,collections,composer,work_title,catalog_system,catalog_number,movement_number,movement_name,title,artist_raw,soloists,ensembles,conductor,conductor_source,conductor_confidence,conductor_candidate,album,album_artist,disc_number,disc_subtitle,track_number,release_year,recording_year,label,catalog_number_release,source_medium,quality_tier,codec,bit_depth,sample_rate,channels,duration_seconds,size_bytes,isrc,is_container_release
trk_887776c3520f,rel_2b74fe611b7b,"Evgeny Kissin - Beethoven Piano Sonatas & Variations (2017) (Live)/EAC/32. Beethoven 32 Piano Variations In C Minor On An Original Theme, WoO 80-Var. 27 (Live).flac",Classical,,,,32 Piano Variations In C Minor On An Original Theme,WoO,80,,,"Beethoven: 32 Piano Variations In C Minor On An Original Theme, WoO 80-Var. 27 (Live)",Evgeny Kissin,Evgeny Kissin,,,,,,Beethoven: Piano Sonatas & Variations (Live),Evgeny Kissin,1,,32,2017,,,,CD,Redbook,flac,16,44100,2,13.4,1262457,,False
trk_449c09cbec96,rel_2b74fe611b7b,"Evgeny Kissin - Beethoven Piano Sonatas & Variations (2017) (Live)/EAC/33. Beethoven 32 Piano Variations In C Minor On An Original Theme, WoO 80-Var. 28 (Live).flac",Classical,,,,32 Piano Variations In C Minor On An Original Theme,WoO,80,,,"Beethoven: 32 Piano Variations In C Minor On An Original Theme, WoO 80-Var. 28 (Live)",Evgeny Kissin,Evgeny Kissin,,,,,,Beethoven: Piano Sonatas & Variations (Live),Evgeny Kissin,1,,33,2017,,,,CD,Redbook,flac,16,44100,2,17.8,1186778,,False
trk_fba1811e6f41,rel_2b74fe611b7b,"Evgeny Kissin - Beethoven Piano Sonatas & Variations (2017) (Live)/EAC/34. Beethoven 32 Piano Variations In C Minor On An Original Theme, WoO 80-Var. 29 (Live).flac",Classical,,,,32 Piano Variations In C Minor On An Original Theme,WoO,80,,,"Beethoven: 32 Piano Variations In C Minor On An Original Theme, WoO 80-Var. 29 (Live)",Evgeny Kissin,Evgeny Kissin,,,,,,Beethoven: Piano Sonatas & Variations (Live),Evgeny Kissin,1,,34,2017,,,,CD,Redbook,flac,16,44100,2,12.9,1267924,,False
trk_6c1157d62d57,rel_2b74fe611b7b,"Evgeny Kissin - Beethoven Piano Sonatas & Variations (2017) (Live)/EAC/35. Beethoven 32 Piano Variations In C Minor On An Original Theme, WoO 80-Var. 30 (Live).flac",Classical,,,,32 Piano Variations In C Minor On An Original Theme,WoO,80,,,"Beethoven: 32 Piano Variations In C Minor On An Original Theme, WoO 80-Var. 30 (Live)",Evgeny Kissin,Evgeny Kissin,,,,,,Beethoven: Piano Sonatas & Variations (Live),Evgeny Kissin,1,,35,2017,,,,CD,Redbook,flac,16,44100,2,32.3,1779932,,False
trk_30165c0c8cb3,rel_2b74fe611b7b,"Evgeny Kissin - Beethoven Piano Sonatas & Variations (2017) (Live)/EAC/36. Beethoven 32 Piano Variations In C Minor On An Original Theme, WoO 80-Var. 31 (Live).flac",Classical,,,,32 Piano Variations In C Minor On An Original Theme,WoO,80,,,"Beethoven: 32 Piano Variations In C Minor On An Original Theme, WoO 80-Var. 31 (Live)",Evgeny Kissin,Evgeny Kissin,,,,,,Beethoven: Piano Sonatas & Variations (Live),Evgeny Kissin,1,,36,2017,,,,CD,Redbook,flac,16,44100,2,26.3,1558654,,False
trk_4e16ca32bb05,rel_2b74fe611b7b,"Evgeny Kissin - Beethoven Piano Sonatas & Variations (2017) (Live)/EAC/37. Beethoven 32 Piano Variations In C Minor On An Original Theme, WoO 80-Var. 32 (Live).flac",Classical,,,,32 Piano Variations In C Minor On An Original Theme,WoO,80,,,"Beethoven: 32 Piano Variations In C Minor On An Original Theme, WoO 80-Var. 32 (Live)",Evgeny Kissin,Evgeny Kissin,,,,,,Beethoven: Piano Sonatas & Variations (Live),Evgeny Kissin,1,,37,2017,,,,CD,Redbook,flac,16,44100,2,124.0,8394213,,False
trk_46309a305b1a,rel_2b74fe611b7b,"Evgeny Kissin - Beethoven Piano Sonatas & Variations (2017) (Live)/EAC/38. Beethoven Piano Sonata No. 14 In C Sharp Minor, Op. 27, No. 2 -Moonlight-1. Adagio sostenuto (Live).flac",Classical,,,,Sonata No.14 in C sharp minor,Op,27 No.2,,,"Beethoven: Piano Sonata No. 14 In C Sharp Minor, Op. 27, No. 2 -""Moonlight""-1. Adagio sostenuto (Live)",Evgeny Kissin,Evgeny Kissin,,,,,,Beethoven: Piano Sonatas & Variations (Live),Evgeny Kissin,1,,38,2017,,,,CD,Redbook,flac,16,44100,2,400.8,23059779,,False
trk_ad075b640be3,rel_2b74fe611b7b,"Evgeny Kissin - Beethoven Piano Sonatas & Variations (2017) (Live)/EAC/39. Beethoven Piano Sonata No. 14 In C Sharp Minor, Op. 27, No. 2 -Moonlight-2. Allegretto (Live).flac",Classical,,,,Sonata No.14 in C sharp minor,Op,27 No.2,,,"Beethoven: Piano Sonata No. 14 In C Sharp Minor, Op. 27, No. 2 -""Moonlight""-2. Allegretto (Live)",Evgeny Kissin,Evgeny Kissin,,,,,,Beethoven: Piano Sonatas & Variations (Live),Evgeny Kissin,1,,39,2017,,,,CD,Redbook,flac,16,44100,2,130.9,8505030,,False
trk_a0c9deb2f90c,rel_2b74fe611b7b,"Evgeny Kissin - Beethoven Piano Sonatas & Variations (2017) (Live)/EAC/40. Beethoven Piano Sonata No. 14 In C Sharp Minor, Op. 27, No. 2 -Moonlight-3. Presto agitato (Live).flac",Classical,,,,Sonata No.14 in C sharp minor,Op,27 No.2,,,"Beethoven: Piano Sonata No. 14 In C Sharp Minor, Op. 27, No. 2 -""Moonlight""-3. Presto agitato (Live)",Evgeny Kissin,Evgeny Kissin,,,,,,Beethoven: Piano Sonatas & Variations (Live),Evgeny Kissin,1,,40,2017,,,,CD,Redbook,flac,16,44100,2,432.2,31510888,,False
trk_30e54d43a14a,rel_2b74fe611b7b,"Evgeny Kissin - Beethoven Piano Sonatas & Variations (2017) (Live)/EAC/41. Beethoven Piano Sonata No. 23 In F Minor, Op. 57 -Appassionata-1. Allegro assai (Live).flac",Classical,,,,Sonata No.23 in F minor,Op,57,,,"Beethoven: Piano Sonata No. 23 In F Minor, Op. 57 -""Appassionata""-1. Allegro assai (Live)",Evgeny Kissin,Evgeny Kissin,,,,,,Beethoven: Piano Sonatas & Variations (Live),Evgeny Kissin,1,,41,2017,,,,CD,Redbook,flac,16,44100,2,669.9,44864256,,False
trk_337e6fc872bd,rel_2b74fe611b7b,"Evgeny Kissin - Beethoven Piano Sonatas & Variations (2017) (Live)/EAC/42. Beethoven Piano Sonata No. 23 In F Minor, Op. 57 -Appassionata-2. Andante con moto (Live).flac",Classical,,,,Sonata No.23 in F minor,Op,57,,,"Beethoven: Piano Sonata No. 23 In F Minor, Op. 57 -""Appassionata""-2. Andante con moto (Live)",Evgeny Kissin,Evgeny Kissin,,,,,,Beethoven: Piano Sonatas & Variations (Live),Evgeny Kissin,1,,42,2017,,,,CD,Redbook,flac,16,44100,2,438.1,27068165,,False
trk_1075e0edaaff,rel_2b74fe611b7b,"Evgeny Kissin - Beethoven Piano Sonatas & Variations (2017) (Live)/EAC/43. Beethoven Piano Sonata No. 23 In F Minor, Op. 57 -Appassionata-3. Allegro ma non troppo (Live).flac",Classical,,,,Sonata No.23 in F minor,Op,57,,,"Beethoven: Piano Sonata No. 23 In F Minor, Op. 57 -""Appassionata""-3. Allegro ma non troppo (Live)",Evgeny Kissin,Evgeny Kissin,,,,,,Beethoven: Piano Sonatas & Variations (Live),Evgeny Kissin,1,,43,2017,,,,CD,Redbook,flac,16,44100,2,488.9,36092376,,False
trk_850b626ec8b3,rel_2b74fe611b7b,"Evgeny Kissin - Beethoven Piano Sonatas & Variations (2017) (Live)/EAC/44. Beethoven Piano Sonata No. 26 In E Flat Major, Op. 81a -Les adieux-1. Das Lebewohl (Adagio-Allegro) (Live).flac",Classical,,,,Sonata No.26 op.81a,Op,81,,,"Beethoven: Piano Sonata No. 26 In E Flat Major, Op. 81a -""Les adieux""-1. Das Lebewohl (Adagio-Allegro) (Live)",Evgeny Kissin,Evgeny Kissin,,,,,,Beethoven: Piano Sonatas & Variations (Live),Evgeny Kissin,1,,44,2017,,,,CD,Redbook,flac,16,44100,2,431.0,27261901,,False
trk_68eddc494ab5,rel_2b74fe611b7b,"Evgeny Kissin - Beethoven Piano Sonatas & Variations (2017) (Live)/EAC/45. Beethoven Piano Sonata No. 26 In E Flat Major, Op. 81a -Les adieux-2. Abwesenheit (Andante espressivo) (Live).flac",Classical,,,,Sonata No.26 op.81a,Op,81,,,"Beethoven: Piano Sonata No. 26 In E Flat Major, Op. 81a -""Les adieux""-2. Abwesenheit (Andante espressivo) (Live)",Evgeny Kissin,Evgeny Kissin,,,,,,Beethoven: Piano Sonatas & Variations (Live),Evgeny Kissin,1,,45,2017,,,,CD,Redbook,flac,16,44100,2,269.5,15397840,,False
trk_d27cc1419636,rel_2b74fe611b7b,"Evgeny Kissin - Beethoven Piano Sonatas & Variations (2017) (Live)/EAC/46. Beethoven Piano Sonata No. 26 In E Flat Major, Op. 81a -Les adieux-3. Das Wiedersehen (Vivacissimamente) (Live).flac",Classical,,,,Sonata No.26 op.81a,Op,81,,,"Beethoven: Piano Sonata No. 26 In E Flat Major, Op. 81a -""Les adieux""-3. Das Wiedersehen (Vivacissimamente) (Live)",Evgeny Kissin,Evgeny Kissin,,,,,,Beethoven: Piano Sonatas & Variations (Live),Evgeny Kissin,1,,46,2017,,,,CD,Redbook,flac,16,44100,2,372.7,26300738,,False
trk_ef42faddf851,rel_2b74fe611b7b,"Evgeny Kissin - Beethoven Piano Sonatas & Variations (2017) (Live)/EAC/47. Beethoven Piano Sonata No. 32 In C Minor, Op. 111-1. Maestoso-Allegro con brio ed appassionato (Live).flac",Classical,,,,N.2 in G major,Op,111,,,"Beethoven: Piano Sonata No. 32 In C Minor, Op. 111-1. Maestoso-Allegro con brio ed appassionato (Live)",Evgeny Kissin,Evgeny Kissin,,,,,,Beethoven: Piano Sonatas & Variations (Live),Evgeny Kissin,1,,47,2017,,,,CD,Redbook,flac,16,44100,2,515.0,31944219,,False
trk_2061cdd002ea,rel_2b74fe611b7b,"Evgeny Kissin - Beethoven Piano Sonatas & Variations (2017) (Live)/EAC/48. Beethoven Piano Sonata No. 32 In C Minor, Op. 111-2. Arietta (Adagio molto semplice e cantabile) (Live).flac",Classical,,,,N.2 in G major,Op,111,,,"Beethoven: Piano Sonata No. 32 In C Minor, Op. 111-2. Arietta (Adagio molto semplice e cantabile) (Live)",Evgeny Kissin,Evgeny Kissin,,,,,,Beethoven: Piano Sonatas & Variations (Live),Evgeny Kissin,1,,48,2017,,,,CD,Redbook,flac,16,44100,2,1222.7,67639760,,False
trk_9940a2b73745,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 1/01-01-Allegro-LLS.flac,Classical,,,"Mozart, Wolfgang Amadeus",Piano Concerto No. 20 in D Minor,K,466,,,"Piano Concerto No. 20 in D Minor, K.466:Allegro","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov",,,,,,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,1,,1,2014,,,,Web,Redbook,flac,16,44100,2,849.8,53488490,,False
trk_8d1c221a99c6,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 1/01-02-Romance-LLS.flac,Classical,,,"Mozart, Wolfgang Amadeus",Piano Concerto No. 20 in D Minor,K,466,,,"Piano Concerto No. 20 in D Minor, K.466:Romance","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov",,,,,,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,1,,2,2014,,,,Web,Redbook,flac,16,44100,2,577.2,33266705,,False
trk_c6601b49b73f,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 1/01-03-Rondo_Allegro_assai-LLS.flac,Classical,,,"Mozart, Wolfgang Amadeus",Piano Concerto No. 20 in D Minor,K,466,,Allegro assai,"Piano Concerto No. 20 in D Minor, K.466:Rondo: Allegro assai","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov",,,,,,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,1,,3,2014,,,,Web,Redbook,flac,16,44100,2,445.2,28588840,,False
trk_17d8da71f06b,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 1/01-04-Allegretto_grazioso-LLS.flac,Classical,,,"Mozart, Wolfgang Amadeus",The Complete Concerto Recordings,K,382,,"Rondo in D, K.382:Allegretto grazioso","Rondo in D, K.382:Allegretto grazioso","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov",,,,,,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,1,,4,2014,,,,Web,Redbook,flac,16,44100,2,542.0,32093544,,False
trk_bdcf1ea7d967,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 1/01-05-Allegro-LLS.flac,Classical,,,"Mozart, Wolfgang Amadeus",Piano Concerto No. 12 in A,K,414,,,"Piano Concerto No. 12 in A, K.414:Allegro","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov",,,,,,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,1,,5,2014,,,,Web,Redbook,flac,16,44100,2,632.0,43291808,,False
trk_20e2a529b3a1,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 1/01-06-Andante-LLS.flac,Classical,,,"Mozart, Wolfgang Amadeus",Piano Concerto No. 12 in A,K,414,,,"Piano Concerto No. 12 in A, K.414:Andante","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov",,,,,,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,1,,6,2014,,,,Web,Redbook,flac,16,44100,2,571.3,33017543,,False
trk_b643973ca10b,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 1/01-07-Allegretto-LLS.flac,Classical,,,"Mozart, Wolfgang Amadeus",Piano Concerto No. 12 in A,K,414,,,"Piano Concerto No. 12 in A, K.414:Allegretto","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov",,,,,,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,1,,7,2014,,,,Web,Redbook,flac,16,44100,2,366.3,23681224,,False
trk_b6a3a101059c,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 2/02-01-Vivace-LLS.flac,Classical,,,"Haydn, Joseph",Piano Concerto in D,Hob,XVIII:11,,,"Piano Concerto in D, Hob. XVIII:11:Vivace","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov",,,,,,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,2,,1,2014,,,,Web,Redbook,flac,16,44100,2,470.0,31662484,,False
trk_6a4e3dd37958,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 2/02-02-Un_poco_adagio-LLS.flac,Classical,,,"Haydn, Joseph",Piano Concerto in D,Hob,XVIII:11,,,"Piano Concerto in D, Hob. XVIII:11:Un poco adagio","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov",,,,,,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,2,,2,2014,,,,Web,Redbook,flac,16,44100,2,501.0,29105804,,False
trk_d611c17c1415,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 2/02-03-Rondo_all_ungherese_Allegro_assai-LLS.flac,Classical,,,"Haydn, Joseph",Piano Concerto in D,Hob,XVIII:11,,Allegro assai,"Piano Concerto in D, Hob. XVIII:11:Rondo all'ungherese: Allegro assai","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov",,,,,,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,2,,3,2014,,,,Web,Redbook,flac,16,44100,2,247.2,16688735,,False
trk_f15285e98205,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 2/02-04-Allegro_moderato-LLS.flac,Classical,,,"Shostakovich, Dmitri",Piano Concerto No. 1 in C Minor,Op,35,,,"Piano Concerto No. 1 in C Minor, Op. 35:Allegro moderato","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov",,,,,,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,2,,4,2014,,,,Web,Redbook,flac,16,44100,2,359.7,25192933,,False
trk_463766f6b76b,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 2/02-05-Lento-LLS.flac,Classical,,,"Shostakovich, Dmitri",Piano Concerto No. 1 in C Minor,Op,35,,,"Piano Concerto No. 1 in C Minor, Op. 35:Lento","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov",,,,,,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,2,,5,2014,,,,Web,Redbook,flac,16,44100,2,478.6,27993913,,False
trk_be32c314b8d6,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 2/02-06-Moderato-LLS.flac,Classical,,,"Shostakovich, Dmitri",Piano Concerto No. 1 in C Minor,Op,35,,,"Piano Concerto No. 1 in C Minor, Op. 35:Moderato","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov",,,,,,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,2,,6,2014,,,,Web,Redbook,flac,16,44100,2,84.6,5849945,,False
trk_aab69b23def7,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 2/02-07-Allegro_brio_Presto-LLS.flac,Classical,,,"Shostakovich, Dmitri",Piano Concerto No. 1 in C Minor,Op,35,,,"Piano Concerto No. 1 in C Minor, Op. 35:Allegro brio, Presto","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov","Evgeny Kissin, Moscow Virtuosi, Vladimir Spivakov",,,,,,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,2,,7,2014,,,,Web,Redbook,flac,16,44100,2,388.8,28833736,,False
trk_d600e82926b9,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 2/02-08-I_Allegro_affettuoso-LLS.flac,Classical,,,"Schumann, Robert",Concerto for Piano and Orchestra in A Minor,Op,54,,,"Concerto for Piano and Orchestra in A Minor, Op. 54:I. Allegro affettuoso","Evgeny Kissin, Vienna Philharmonic Orchestra, Carlo Maria Giulini",Evgeny Kissin; Carlo Maria Giulini,Vienna Philharmonic Orchestra,,,,Carlo Maria Giulini,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,2,,8,2014,,,,Web,Redbook,flac,16,44100,2,889.8,58531180,,False
trk_3a2b46a3bedb,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 2/02-09-II_Intermezzo_Andantino_grazioso-LLS.flac,Classical,,,"Schumann, Robert",Concerto for Piano and Orchestra in A Minor,Op,54,,,"Concerto for Piano and Orchestra in A Minor, Op. 54:II. Intermezzo, Andantino grazioso","Evgeny Kissin, Vienna Philharmonic Orchestra, Carlo Maria Giulini",Evgeny Kissin; Carlo Maria Giulini,Vienna Philharmonic Orchestra,,,,Carlo Maria Giulini,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,2,,9,2014,,,,Web,Redbook,flac,16,44100,2,324.0,20418825,,False
trk_6c9b1f6d23ab,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 2/02-10-III_Allegro_vivace-LLS.flac,Classical,,,"Schumann, Robert",Concerto for Piano and Orchestra in A Minor,Op,54,,,"Concerto for Piano and Orchestra in A Minor, Op. 54:III. Allegro vivace","Evgeny Kissin, Vienna Philharmonic Orchestra, Carlo Maria Giulini",Evgeny Kissin; Carlo Maria Giulini,Vienna Philharmonic Orchestra,,,,Carlo Maria Giulini,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,2,,10,2014,,,,Web,Redbook,flac,16,44100,2,640.7,48590467,,False
trk_74a5bcabf600,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 3/03-01-I_Allegro_con_brio-LLS.flac,Classical,,,"Beethoven, Ludwig van",Piano Concerto No.2 in B flat major,Op,19,,,"Concerto for Piano and Orchestra No. 2 in B-Flat Major, Op. 19:I. Allegro con brio","Evgeny Kissin, The Philharmonia Orchestra, James Levine",Evgeny Kissin; James Levine,The Philharmonia Orchestra,,,,James Levine,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,3,,1,2014,,,,Web,Redbook,flac,16,44100,2,819.5,51966257,,False
trk_2449f05cea33,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 3/03-02-II_Adagio-LLS.flac,Classical,,,"Beethoven, Ludwig van",Piano Concerto No.2 in B flat major,Op,19,,,"Concerto for Piano and Orchestra No. 2 in B-Flat Major, Op. 19:II. Adagio","Evgeny Kissin, The Philharmonia Orchestra, James Levine",Evgeny Kissin; James Levine,The Philharmonia Orchestra,,,,James Levine,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,3,,2,2014,,,,Web,Redbook,flac,16,44100,2,550.9,30754841,,False
trk_5c178b9ad2e9,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 3/03-03-III_Rondo_Molto_allegro-LLS.flac,Classical,,,"Beethoven, Ludwig van",Piano Concerto No.2 in B flat major,Op,19,,,"Concerto for Piano and Orchestra No. 2 in B-Flat Major, Op. 19:III. Rondo, Molto allegro","Evgeny Kissin, The Philharmonia Orchestra, James Levine",Evgeny Kissin; James Levine,The Philharmonia Orchestra,,,,James Levine,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,3,,3,2014,,,,Web,Redbook,flac,16,44100,2,348.0,23843575,,False
trk_4551053405f5,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 3/03-04-I_Allegro-LLS.flac,Classical,,,"Beethoven, Ludwig van",Piano Concerto No.5 in E flat major,Op,73,,,"Concerto for Piano and Orchestra No. 5 in E-Flat Major, Op. 73 ""Emperor"":I. Allegro","Evgeny Kissin, The Philharmonia Orchestra, James Levine",Evgeny Kissin; James Levine,The Philharmonia Orchestra,,,,James Levine,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,3,,4,2014,,,,Web,Redbook,flac,16,44100,2,1256.7,82783006,,False
trk_7030b7dc011b,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 3/03-05-II_Adagio_un_poco_mosso_attacca-LLS.flac,Classical,,,"Beethoven, Ludwig van",Piano Concerto No.5 in E flat major,Op,73,,,"Concerto for Piano and Orchestra No. 5 in E-Flat Major, Op. 73 ""Emperor"":II. Adagio un poco mosso (attacca)","Evgeny Kissin, The Philharmonia Orchestra, James Levine",Evgeny Kissin; James Levine,The Philharmonia Orchestra,,,,James Levine,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,3,,5,2014,,,,Web,Redbook,flac,16,44100,2,550.7,27034943,,False
trk_5a1b45c67c67,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 3/03-06-III_Rondo_Allegro-LLS.flac,Classical,,,"Beethoven, Ludwig van",Piano Concerto No.5 in E flat major,Op,73,,,"Concerto for Piano and Orchestra No. 5 in E-Flat Major, Op. 73 ""Emperor"":III. Rondo, Allegro","Evgeny Kissin, The Philharmonia Orchestra, James Levine",Evgeny Kissin; James Levine,The Philharmonia Orchestra,,,,James Levine,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,3,,6,2014,,,,Web,Redbook,flac,16,44100,2,592.3,40919792,,False
trk_eecb93ce4c78,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 4/04-01-Moderato-Allegro-LLS.flac,Classical,,,"Rachmaninov, Sergei",Concerto No. 2,Op,18,,Allegro,"Concerto No. 2, Op. 18 in C Minor:Moderato - Allegro","Evgeny Kissin, London Symphony Orchestra, Valery Gergiev",Evgeny Kissin; Valery Gergiev,London Symphony Orchestra,,,,Valery Gergiev,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,4,,1,2014,,,,Web,Redbook,flac,16,44100,2,685.5,43186505,,False
trk_0939f022963b,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 4/04-02-Adagio_sostenuto-LLS.flac,Classical,,,"Rachmaninov, Sergei",Concerto No. 2,Op,18,,,"Concerto No. 2, Op. 18 in C Minor:Adagio sostenuto","Evgeny Kissin, London Symphony Orchestra, Valery Gergiev",Evgeny Kissin; Valery Gergiev,London Symphony Orchestra,,,,Valery Gergiev,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,4,,2,2014,,,,Web,Redbook,flac,16,44100,2,706.3,37026964,,False
trk_79c680b7e702,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 4/04-03-Allegro_scherzando-LLS.flac,Classical,,,"Rachmaninov, Sergei",Concerto No. 2,Op,18,,,"Concerto No. 2, Op. 18 in C Minor:Allegro scherzando","Evgeny Kissin, London Symphony Orchestra, Valery Gergiev",Evgeny Kissin; Valery Gergiev,London Symphony Orchestra,,,,Valery Gergiev,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,4,,3,2014,,,,Web,Redbook,flac,16,44100,2,679.2,42905694,,False
trk_99b502530ce5,rel_473925de21fc,Evgeny Kissin - The Complete Concerto Recordings [4CD] (2014) WEB FLAC/CD 4/04-04-Allegro_ma_non_tanto-LLS.flac,Classical,,,"Rachmaninov, Sergei",Piano Concerto No. 3 in D Minor,Op,30,,,"Piano Concerto No. 3 in D Minor, Op. 30:Allegro ma non tanto","Evgeny Kissin, Boston Symphony Orchestra, Seiji Ozawa",Evgeny Kissin; Seiji Ozawa,Boston Symphony Orchestra,,,,Seiji Ozawa,Evgeny Kissin: The Complete Concerto Recordings,Evgeny Kissin,4,,4,2014,,,,Web,Redbook,flac,16,44100,2,1115.0,63843703,,False
